"IdImovel";"UrlPesquisa";"Url";"Nome";"Preco";"PrecoDesconto";"tipo";"metros";"andar";"elevador";"Detalhes";"Status";"Page"
"30721198";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/30721198/";"Casa de aldeia na rua Professora Aida de Carvalho Serra, 12, Sobrosa, Paredes";"600";"";"T3";"120 ";"";"";"T3 , 120 m² construídos";"OK";"65"
"31436747";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/31436747/";"Apartamento T1 na avenida da República, 1240, Câmara de Gaia - Aviadores - Quinta das Pedras, Mafamude e Vilar do Paraíso";"550";"";"T1";"48 ";"4  ";"com elevador";"T1 , 48 m² construídos, 4º andar  com elevador";"OK";"65"
"30790948";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-65";"/imovel/30790948/";"Apartamento T2 na avenida do Brasil, 656, Forte São João - Praia de Vila do Conde, Vila do Conde";"900";"";"T2";"125 ";"1  ";"com elevador";"T2 , 125 m² construídos, 1º andar  com elevador";"OK";"65"
"30638004";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-64";"/imovel/30638004/";"Apartamento T2 na rua de António Graça, 36, Bairro Norte, Póvoa de Varzim Cidade, Póvoa de Varzim - Beiriz - Argivai";"700";"";"T2";"60 ";"1  ";"sem elevador";"T2 , 60 m² construídos, 1º andar  sem elevador";"OK";"64"
"31453575";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-64";"/imovel/31453575/";"Apartamento T3 na rua Doutor Manuel Rodrigues de Sousa, 24, Matosinhos Sul - Marginal, Matosinhos e Leça da Palmeira";"1.650";"";"T3";"130 ";"1  ";"com elevador";"T3 , 130 m² construídos, 1º andar  com elevador";"OK";"64"
"31438836";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-64";"/imovel/31438836/";"Apartamento T0 na rua de general Torres, 493, Centro Histórico, Santa Marinha e São Pedro da Afurada";"580";"";"T0";"45 ";"1  ";"sem elevador";"T0 , 45 m² construídos, 1º andar  sem elevador";"OK";"64"
"30597116";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-64";"/imovel/30597116/";"Apartamento T1 na rua de Anselmo Braancamp, 497, Doze Casas - Joaquim Urbano - Santos Pousada, Bonfim";"700";"";"T1";"75 ";"3  ";"com elevador";"T1 , 75 m² construídos, 3º andar  com elevador";"OK";"64"
"31553369";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-64";"/imovel/31553369/";"Apartamento T0 em Bessa Leite, Lordelo do Ouro e Massarelos";"650";"";"T0";"40 ";"3  ";"com elevador";"T0 , 40 m² construídos, 3º andar  com elevador";"OK";"64"
"31620515";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-64";"/imovel/31620515/";"Apartamento T1 na rua Eça de Queiroz, 30, Circunvalação - Parque Nascente, Rio Tinto";"700";"";"T1";"80 ";"5  ";"com elevador";"T1 , 80 m² construídos, 5º andar  com elevador, 18 nov ";"OK";"64"
"31472825";"https://www.idealista.pt/arrendar-casas/porto-distrito/pagina-64";"/imovel/31472825/";"Apartamento T1 em Cidade da Maia, Maia";"725";"";"T1";"90 ";"";"";"T1 , 90 m² construídos";"OK";"64"
