01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,08. Escala,09. Símbolo,10. Valor
2015,,Vila Nova da Barquinha,Município,Furto em veículo motorizado,,, crimes,,7
2015,,Vila Nova da Barquinha,Município,Total,,, crimes,,179
2015,,Vila Nova da Barquinha,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,6
2015,,Vila Nova de Cerveira,Município,Furto em edifício comercial ou industrial,,, crimes,,14
2015,,Vila Nova de Cerveira,Município,Furto em residência,,, crimes,,28
2015,,Vila Nova de Cerveira,Município,Furto em veículo motorizado,,, crimes,,20
2015,,Vila Nova de Cerveira,Município,Total,,, crimes,,392
2015,,Vila Nova de Cerveira,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,22
2015,,Vila Nova de Famalicão,Município,Furto em edifício comercial ou industrial,,, crimes,,123
2015,,Vila Nova de Famalicão,Município,Furto em residência,,, crimes,,216
2015,,Vila Nova de Famalicão,Município,Furto em veículo motorizado,,, crimes,,126
2015,,Vila Nova de Famalicão,Município,Total,,, crimes,,2897
2015,,Vila Nova de Famalicão,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,247
2015,,Vila Nova de Foz Côa,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2015,,Vila Nova de Foz Côa,Município,Furto em residência,,, crimes,,13
2015,,Vila Nova de Foz Côa,Município,Furto em veículo motorizado,,, crimes,,3
2015,,Vila Nova de Foz Côa,Município,Total,,, crimes,,227
2015,,Vila Nova de Foz Côa,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,24
2015,,Vila Nova de Gaia,Município,Furto em edifício comercial ou industrial,,, crimes,,259
2015,,Vila Nova de Gaia,Município,Furto em residência,,, crimes,,538
2015,,Vila Nova de Gaia,Município,Furto em veículo motorizado,,, crimes,,1306
2015,,Vila Nova de Gaia,Município,Total,,, crimes,,9535
2015,,Vila Nova de Gaia,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,738
2015,,Vila Nova de Paiva,Município,Furto em edifício comercial ou industrial,,, crimes,,6
2015,,Vila Nova de Paiva,Município,Furto em residência,,, crimes,,8
2015,,Vila Nova de Paiva,Município,Furto em veículo motorizado,,, crimes,,4
2015,,Vila Nova de Paiva,Município,Total,,, crimes,,118
2015,,Vila Nova de Paiva,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,8
2015,,Vila Nova de Poiares,Município,Furto em edifício comercial ou industrial,,, crimes,,3
2015,,Vila Nova de Poiares,Município,Furto em residência,,, crimes,,6
2015,,Vila Nova de Poiares,Município,Furto em veículo motorizado,,, crimes,,10
2015,,Vila Nova de Poiares,Município,Total,,, crimes,,129
2015,,Vila Nova de Poiares,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,11
2015,,Vila Pouca de Aguiar,Município,Furto em edifício comercial ou industrial,,, crimes,,9
2015,,Vila Pouca de Aguiar,Município,Furto em residência,,, crimes,,16
2015,,Vila Pouca de Aguiar,Município,Furto em veículo motorizado,,, crimes,,13
2015,,Vila Pouca de Aguiar,Município,Total,,, crimes,,484
2015,,Vila Pouca de Aguiar,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,29
2015,,Vila Real,Município,Furto em edifício comercial ou industrial,,, crimes,,33
2015,,Vila Real,Município,Furto em residência,,, crimes,,58
2015,,Vila Real,Município,Furto em veículo motorizado,,, crimes,,35
2015,,Vila Real,Município,Total,,, crimes,,1321
2015,,Vila Real,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,110
2015,,Vila Real de Santo António,Município,Furto em edifício comercial ou industrial,,, crimes,,30
2015,,Vila Real de Santo António,Município,Furto em residência,,, crimes,,19
2015,,Vila Real de Santo António,Município,Furto em veículo motorizado,,, crimes,,40
2015,,Vila Real de Santo António,Município,Total,,, crimes,,719
2015,,Vila Real de Santo António,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,51
2015,,Vila Velha de Ródão,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2015,,Vila Velha de Ródão,Município,Furto em residência,,, crimes,-,
2015,,Vila Velha de Ródão,Município,Furto em veículo motorizado,,, crimes,-,
2015,,Vila Velha de Ródão,Município,Total,,, crimes,,107
2015,,Vila Velha de Ródão,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,8
2015,,Vila Verde,Município,Furto em edifício comercial ou industrial,,, crimes,,25
2015,,Vila Verde,Município,Furto em residência,,, crimes,,68
2015,,Vila Verde,Município,Furto em veículo motorizado,,, crimes,,45
2015,,Vila Verde,Município,Total,,, crimes,,1199
2015,,Vila Verde,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,79
2015,,Vila Viçosa,Município,Furto em edifício comercial ou industrial,,, crimes,,9
2015,,Vila Viçosa,Município,Furto em residência,,, crimes,,4
2015,,Vila Viçosa,Município,Furto em veículo motorizado,,, crimes,,3
2015,,Vila Viçosa,Município,Total,,, crimes,,98
2015,,Vila Viçosa,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,7
2015,,Vimioso,Município,Furto em edifício comercial ou industrial,,, crimes,,3
2015,,Vimioso,Município,Furto em residência,,, crimes,,4
2015,,Vimioso,Município,Furto em veículo motorizado,,, crimes,-,
2015,,Vimioso,Município,Total,,, crimes,,178
2015,,Vimioso,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,9
2015,,Vinhais,Município,Furto em edifício comercial ou industrial,,, crimes,,4
2015,,Vinhais,Município,Furto em residência,,, crimes,,7
2015,,Vinhais,Município,Furto em veículo motorizado,,, crimes,,6
2015,,Vinhais,Município,Total,,, crimes,,235
2015,,Vinhais,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,6
2015,,Viseu,Município,Furto em edifício comercial ou industrial,,, crimes,,62
2015,,Viseu,Município,Furto em residência,,, crimes,,55
2015,,Viseu,Município,Furto em veículo motorizado,,, crimes,,125
2015,,Viseu,Município,Total,,, crimes,,2734
2015,,Viseu,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,243
2015,,Vizela,Município,Furto em edifício comercial ou industrial,,, crimes,,11
2015,,Vizela,Município,Furto em residência,,, crimes,,12
2015,,Vizela,Município,Furto em veículo motorizado,,, crimes,,13
2015,,Vizela,Município,Total,,, crimes,,630
2015,,Vizela,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,28
2015,,Vouzela,Município,Furto em edifício comercial ou industrial,,, crimes,,23
2015,,Vouzela,Município,Furto em residência,,, crimes,,17
2015,,Vouzela,Município,Furto em veículo motorizado,,, crimes,,9
2015,,Vouzela,Município,Total,,, crimes,,307
2015,,Vouzela,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,16
2016,,Abrantes,Município,Furto em edifício comercial ou industrial,,, crimes,,28
2016,,Abrantes,Município,Furto em residência,,, crimes,,22
2016,,Abrantes,Município,Furto em veículo motorizado,,, crimes,,24
2016,,Abrantes,Município,Total,,, crimes,,719
2016,,Abrantes,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,76
2016,,Águeda,Município,Furto em edifício comercial ou industrial,,, crimes,,66
2016,,Águeda,Município,Furto em residência,,, crimes,,50
2016,,Águeda,Município,Furto em veículo motorizado,,, crimes,,41
2016,,Águeda,Município,Total,,, crimes,,1165
2016,,Águeda,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,83
2016,,Aguiar da Beira,Município,Furto em edifício comercial ou industrial,,, crimes,,5
2016,,Aguiar da Beira,Município,Furto em residência,,, crimes,,3
2016,,Aguiar da Beira,Município,Furto em veículo motorizado,,, crimes,,3
2016,,Aguiar da Beira,Município,Total,,, crimes,,91
2016,,Aguiar da Beira,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,9
2016,,Alandroal,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2016,,Alandroal,Município,Furto em residência,,, crimes,,6
2016,,Alandroal,Município,Furto em veículo motorizado,,, crimes,-,
2016,,Alandroal,Município,Total,,, crimes,,86
2016,,Alandroal,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,7
2016,,Albergaria-a-Velha,Município,Furto em edifício comercial ou industrial,,, crimes,,22
2016,,Albergaria-a-Velha,Município,Furto em residência,,, crimes,,41
2016,,Albergaria-a-Velha,Município,Furto em veículo motorizado,,, crimes,,40
2016,,Albergaria-a-Velha,Município,Total,,, crimes,,715
2016,,Albergaria-a-Velha,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,54
2016,,Albufeira,Município,Furto em edifício comercial ou industrial,,, crimes,,50
2016,,Albufeira,Município,Furto em residência,,, crimes,,351
2016,,Albufeira,Município,Furto em veículo motorizado,,, crimes,,190
2016,,Albufeira,Município,Total,,, crimes,,3366
2016,,Albufeira,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,140
2016,,Alcácer do Sal,Município,Furto em edifício comercial ou industrial,,, crimes,,4
2016,,Alcácer do Sal,Município,Furto em residência,,, crimes,,13
2016,,Alcácer do Sal,Município,Furto em veículo motorizado,,, crimes,,18
2016,,Alcácer do Sal,Município,Total,,, crimes,,442
2016,,Alcácer do Sal,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,24
2016,,Alcanena,Município,Furto em edifício comercial ou industrial,,, crimes,,19
2016,,Alcanena,Município,Furto em residência,,, crimes,,26
2016,,Alcanena,Município,Furto em veículo motorizado,,, crimes,,13
2016,,Alcanena,Município,Total,,, crimes,,383
2016,,Alcanena,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,21
2016,,Alcobaça,Município,Furto em edifício comercial ou industrial,,, crimes,,75
2016,,Alcobaça,Município,Furto em residência,,, crimes,,85
2016,,Alcobaça,Município,Furto em veículo motorizado,,, crimes,,96
2016,,Alcobaça,Município,Total,,, crimes,,1422
2016,,Alcobaça,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,79
2016,,Alcochete,Município,Furto em edifício comercial ou industrial,,, crimes,,13
2016,,Alcochete,Município,Furto em residência,,, crimes,,13
2016,,Alcochete,Município,Furto em veículo motorizado,,, crimes,,49
2016,,Alcochete,Município,Total,,, crimes,,610
2016,,Alcochete,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,43
2016,,Alcoutim,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2016,,Alcoutim,Município,Furto em residência,,, crimes,-,
2016,,Alcoutim,Município,Furto em veículo motorizado,,, crimes,,5
2016,,Alcoutim,Município,Total,,, crimes,,100
2016,,Alcoutim,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,4
2016,,Alenquer,Município,Furto em edifício comercial ou industrial,,, crimes,,32
2016,,Alenquer,Município,Furto em residência,,, crimes,,41
2016,,Alenquer,Município,Furto em veículo motorizado,,, crimes,,43
2016,,Alenquer,Município,Total,,, crimes,,836
2016,,Alenquer,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,48
2016,,Alfândega da Fé,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2016,,Alfândega da Fé,Município,Furto em residência,,, crimes,,7
2016,,Alfândega da Fé,Município,Furto em veículo motorizado,,, crimes,-,
2016,,Alfândega da Fé,Município,Total,,, crimes,,101
2016,,Alfândega da Fé,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,5
2016,,Alijó,Município,Furto em edifício comercial ou industrial,,, crimes,,10
2016,,Alijó,Município,Furto em residência,,, crimes,,6
2016,,Alijó,Município,Furto em veículo motorizado,,, crimes,,5
2016,,Alijó,Município,Total,,, crimes,,277
2016,,Alijó,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,16
2016,,Aljezur,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2016,,Aljezur,Município,Furto em residência,,, crimes,,9
2016,,Aljezur,Município,Furto em veículo motorizado,,, crimes,,54
2016,,Aljezur,Município,Total,,, crimes,,264
2016,,Aljezur,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,7
2016,,Aljustrel,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2016,,Aljustrel,Município,Furto em residência,,, crimes,,4
2016,,Aljustrel,Município,Furto em veículo motorizado,,, crimes,,3
2016,,Aljustrel,Município,Total,,, crimes,,216
2016,,Aljustrel,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,20
2016,,Almada,Município,Furto em edifício comercial ou industrial,,, crimes,,77
2016,,Almada,Município,Furto em residência,,, crimes,,344
2016,,Almada,Município,Furto em veículo motorizado,,, crimes,,680
2016,,Almada,Município,Total,,, crimes,,6345
2016,,Almada,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,397
2016,,Almeida,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2016,,Almeida,Município,Furto em residência,,, crimes,,3
2016,,Almeida,Município,Furto em veículo motorizado,,, crimes,,10
2016,,Almeida,Município,Total,,, crimes,,321
2016,,Almeida,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,10
2016,,Almeirim,Município,Furto em edifício comercial ou industrial,,, crimes,,34
2016,,Almeirim,Município,Furto em residência,,, crimes,,25
2016,,Almeirim,Município,Furto em veículo motorizado,,, crimes,,33
2016,,Almeirim,Município,Total,,, crimes,,582
2016,,Almeirim,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,15
2016,,Almodôvar,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2016,,Almodôvar,Município,Furto em residência,,, crimes,,4
2016,,Almodôvar,Município,Furto em veículo motorizado,,, crimes,-,
2016,,Almodôvar,Município,Total,,, crimes,,198
2016,,Almodôvar,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,3
2016,,Alpiarça,Município,Furto em edifício comercial ou industrial,,, crimes,,6
2016,,Alpiarça,Município,Furto em residência,,, crimes,,3
2016,,Alpiarça,Município,Furto em veículo motorizado,,, crimes,,5
2016,,Alpiarça,Município,Total,,, crimes,,178
2016,,Alpiarça,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,12
2016,,Alter do Chão,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2016,,Alter do Chão,Município,Furto em residência,,, crimes,,3
2016,,Alter do Chão,Município,Furto em veículo motorizado,,, crimes,-,
2016,,Alter do Chão,Município,Total,,, crimes,,84
2016,,Alter do Chão,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,6
2016,,Alvaiázere,Município,Furto em edifício comercial ou industrial,,, crimes,,4
2016,,Alvaiázere,Município,Furto em residência,,, crimes,,32
2016,,Alvaiázere,Município,Furto em veículo motorizado,,, crimes,,6
2016,,Alvaiázere,Município,Total,,, crimes,,157
2016,,Alvaiázere,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,13
2016,,Alvito,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2016,,Alvito,Município,Furto em residência,,, crimes,,3
2016,,Alvito,Município,Furto em veículo motorizado,,, crimes,-,
2016,,Alvito,Município,Total,,, crimes,,66
2016,,Alvito,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,-,
2016,,Amadora,Município,Furto em edifício comercial ou industrial,,, crimes,,75
2016,,Amadora,Município,Furto em residência,,, crimes,,94
2016,,Amadora,Município,Furto em veículo motorizado,,, crimes,,327
2016,,Amadora,Município,Total,,, crimes,,6521
2016,,Amadora,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,460
2016,,Amarante,Município,Furto em edifício comercial ou industrial,,, crimes,,60
2016,,Amarante,Município,Furto em residência,,, crimes,,97
