;location;YEAR_MONTH;YEAR;MONTH;QUARTER;Temp_Median_Max;Temp_Median_Min;Temp_Mean_Max;Temp_Mean_Min
332;Portugal,+Alentejo+Litoral;202011;2020;11;4;15,0;8,0;15,1;8,33
333;Portugal,+Alentejo+Litoral;202012;2020;12;4;9,0;3,0;9,32;3,48
334;Portugal,+Alentejo+Litoral;202101;2021;01;1;10,0;1,0;9,55;2,48
335;Portugal,+Alentejo+Litoral;202102;2021;02;1;12,0;6,0;11,5;4,86
336;Portugal,+Alentejo+Litoral;202103;2021;03;1;16,0;6,0;16,9;6,16
337;Portugal,+Alentejo+Litoral;202104;2021;04;2;19,0;8,0;18,13;7,93
338;Portugal,+Alentejo+Litoral;202105;2021;05;2;21,0;9,0;20,65;9,52
339;Portugal,+Alentejo+Litoral;202106;2021;06;2;26,5;14,5;25,23;14,07
340;Portugal,+Alentejo+Litoral;202107;2021;07;3;29,0;16,0;28,71;15,61
341;Portugal,+Alentejo+Litoral;202108;2021;08;3;31,0;16,0;31,03;15,81
342;Portugal,+Alentejo+Litoral;202109;2021;09;3;25,0;14,0;25,8;14,07
343;Portugal,+Alentejo+Litoral;202110;2021;10;4;21,0;12,0;20,97;11,45
344;Portugal,+Alentejo+Litoral;202111;2021;11;4;14,0;6,0;14,82;5,82
345;Portugal,+Alfandega+da+Fe;202001;2020;01;1;9,0;3,0;9,58;3,19
346;Portugal,+Alfandega+da+Fe;202002;2020;02;1;14,0;5,0;14,14;5,31
347;Portugal,+Alfandega+da+Fe;202003;2020;03;1;15,0;5,0;14,71;4,65
348;Portugal,+Alfandega+da+Fe;202004;2020;04;2;16,5;7,5;16,63;7,43
349;Portugal,+Alfandega+da+Fe;202005;2020;05;2;26,0;12,0;23,58;11,84
350;Portugal,+Alfandega+da+Fe;202006;2020;06;2;24,0;12,0;24,73;12,4
351;Portugal,+Alfandega+da+Fe;202007;2020;07;3;34,0;18,0;32,97;17,52
352;Portugal,+Alfandega+da+Fe;202008;2020;08;3;30,0;16,0;29,39;15,19
353;Portugal,+Alfandega+da+Fe;202009;2020;09;3;25,5;14,0;25,57;13,83
354;Portugal,+Alfandega+da+Fe;202010;2020;10;4;17,0;9,0;17,19;8,77
355;Portugal,+Alfandega+da+Fe;202011;2020;11;4;14,5;7,5;14,47;7,93
356;Portugal,+Alfandega+da+Fe;202012;2020;12;4;8,0;3,0;8,52;3,13
357;Portugal,+Alfandega+da+Fe;202101;2021;01;1;8,0;-1,0;8,19;1,19
358;Portugal,+Alfandega+da+Fe;202102;2021;02;1;11,5;5,0;11,21;4,61
359;Portugal,+Alfandega+da+Fe;202103;2021;03;1;15,0;4,0;15,61;3,74
360;Portugal,+Alfandega+da+Fe;202104;2021;04;2;17,0;7,0;16,93;6,23
361;Portugal,+Alfandega+da+Fe;202105;2021;05;2;21,0;8,0;20,19;8,35
362;Portugal,+Alfandega+da+Fe;202106;2021;06;2;25,5;13,0;25,9;12,8
363;Portugal,+Alfandega+da+Fe;202107;2021;07;3;30,0;15,0;30,32;14,87
364;Portugal,+Alfandega+da+Fe;202108;2021;08;3;32,0;15,0;32,26;15,06
365;Portugal,+Alfandega+da+Fe;202109;2021;09;3;24,0;14,0;24,77;14,4
366;Portugal,+Alfandega+da+Fe;202110;2021;10;4;21,0;10,0;20,68;10,65
367;Portugal,+Alfandega+da+Fe;202111;2021;11;4;14,0;6,0;14,73;5,45
368;Portugal,+Algarve;202001;2020;01;1;15,0;11,0;14,77;11,39
369;Portugal,+Algarve;202002;2020;02;1;17,0;13,0;17,03;13,59
370;Portugal,+Algarve;202003;2020;03;1;17,0;12,0;16,65;12,0
371;Portugal,+Algarve;202004;2020;04;2;18,0;14,0;17,53;13,3
372;Portugal,+Algarve;202005;2020;05;2;21,0;17,0;21,16;16,35
373;Portugal,+Algarve;202006;2020;06;2;22,5;17,0;22,9;17,3
374;Portugal,+Algarve;202007;2020;07;3;26,0;21,0;26,13;20,81
375;Portugal,+Algarve;202008;2020;08;3;26,0;19,0;26,52;19,39
376;Portugal,+Algarve;202009;2020;09;3;24,0;20,0;24,03;19,5
377;Portugal,+Algarve;202010;2020;10;4;21,0;17,0;21,0;16,55
378;Portugal,+Algarve;202011;2020;11;4;19,0;16,0;18,67;15,63
379;Portugal,+Algarve;202012;2020;12;4;16,0;11,0;15,39;11,45
380;Portugal,+Algarve;202101;2021;01;1;13,0;9,0;13,55;9,87
381;Portugal,+Algarve;202102;2021;02;1;16,0;13,0;15,39;12,75
382;Portugal,+Algarve;202103;2021;03;1;16,0;13,0;16,42;12,55
383;Portugal,+Algarve;202104;2021;04;2;18,0;14,0;17,83;13,67
384;Portugal,+Algarve;202105;2021;05;2;21,0;15,0;21,42;14,97
385;Portugal,+Algarve;202106;2021;06;2;22,5;17,0;22,43;16,37
386;Portugal,+Algarve;202107;2021;07;3;25,0;19,0;25,0;18,45
387;Portugal,+Algarve;202108;2021;08;3;25,0;19,0;25,68;19,39
388;Portugal,+Algarve;202109;2021;09;3;25,5;20,0;25,73;19,83
389;Portugal,+Algarve;202110;2021;10;4;24,0;19,0;23,87;18,84
390;Portugal,+Algarve;202111;2021;11;4;21,0;15,0;20,64;14,18
391;Portugal,+Alijo;202001;2020;01;1;10,0;4,0;10,23;4,58
392;Portugal,+Alijo;202002;2020;02;1;14,0;7,0;14,55;7,07
393;Portugal,+Alijo;202003;2020;03;1;16,0;7,0;15,29;6,74
394;Portugal,+Alijo;202004;2020;04;2;17,0;9,0;16,73;9,0
395;Portugal,+Alijo;202005;2020;05;2;26,0;14,0;24,52;13,81
396;Portugal,+Alijo;202006;2020;06;2;24,0;13,0;24,1;14,0
397;Portugal,+Alijo;202007;2020;07;3;34,0;20,0;33,29;19,65
398;Portugal,+Alijo;202008;2020;08;3;29,0;17,0;28,52;16,77
399;Portugal,+Alijo;202009;2020;09;3;27,0;15,0;26,3;15,67
400;Portugal,+Alijo;202010;2020;10;4;17,0;10,0;17,48;10,13
401;Portugal,+Alijo;202011;2020;11;4;15,0;9,0;14,8;9,2
402;Portugal,+Alijo;202012;2020;12;4;10,0;5,0;9,26;4,74
403;Portugal,+Alijo;202101;2021;01;1;9,0;2,0;8,77;3,03
404;Portugal,+Alijo;202102;2021;02;1;12,0;7,0;11,43;6,11
405;Portugal,+Alijo;202103;2021;03;1;16,0;6,0;16,13;6,39
406;Portugal,+Alijo;202104;2021;04;2;17,0;9,0;17,47;8,67
407;Portugal,+Alijo;202105;2021;05;2;20,0;9,0;20,03;9,68
408;Portugal,+Alijo;202106;2021;06;2;26,0;14,0;25,07;13,97
409;Portugal,+Alijo;202107;2021;07;3;29,0;16,0;28,9;15,81
410;Portugal,+Alijo;202108;2021;08;3;31,0;16,0;30,9;16,61
411;Portugal,+Alijo;202109;2021;09;3;25,0;15,0;25,0;15,17
412;Portugal,+Alijo;202110;2021;10;4;20,0;13,0;21,06;12,55
413;Portugal,+Alijo;202111;2021;11;4;14,0;8,0;15,0;7,36
414;Portugal,+Aljezur;202001;2020;01;1;13,0;8,0;13,26;7,97
415;Portugal,+Aljezur;202002;2020;02;1;17,0;12,0;16,93;10,93
416;Portugal,+Aljezur;202003;2020;03;1;16,0;9,0;16,29;9,32
417;Portugal,+Aljezur;202004;2020;04;2;17,0;11,0;16,87;10,6
418;Portugal,+Aljezur;202005;2020;05;2;24,0;17,0;23,16;15,45
419;Portugal,+Aljezur;202006;2020;06;2;23,0;14,0;23,83;14,1
420;Portugal,+Aljezur;202007;2020;07;3;30,0;19,0;29,84;19,29
421;Portugal,+Aljezur;202008;2020;08;3;28,0;17,0;28,0;17,03
422;Portugal,+Aljezur;202009;2020;09;3;24,5;17,5;25,43;17,47
423;Portugal,+Aljezur;202010;2020;10;4;20,0;13,0;20,61;13,65
424;Portugal,+Aljezur;202011;2020;11;4;17,5;12,0;17,27;12,33
425;Portugal,+Aljezur;202012;2020;12;4;13,0;9,0;13,03;8,35
426;Portugal,+Aljezur;202101;2021;01;1;12,0;6,0;11,52;6,16
427;Portugal,+Aljezur;202102;2021;02;1;14,5;10,0;13,89;9,39
428;Portugal,+Aljezur;202103;2021;03;1;16,0;10,0;16,39;9,42
429;Portugal,+Aljezur;202104;2021;04;2;18,0;12,0;18,2;11,87
430;Portugal,+Aljezur;202105;2021;05;2;22,0;12,0;22,61;12,16
431;Portugal,+Aljezur;202106;2021;06;2;24,5;14,5;24,6;14,33
432;Portugal,+Aljezur;202107;2021;07;3;28,0;16,0;28,71;16,71
433;Portugal,+Aljezur;202108;2021;08;3;29,0;17,0;29,94;17,61
434;Portugal,+Aljezur;202109;2021;09;3;28,0;17,0;27,07;16,63
435;Portugal,+Aljezur;202110;2021;10;4;25,0;17,0;24,77;15,84
436;Portugal,+Aljezur;202111;2021;11;4;19,0;11,0;18,91;10,0
437;Portugal,+Aljustrel;202001;2020;01;1;14,0;6,0;13,97;7,06
438;Portugal,+Aljustrel;202002;2020;02;1;17,0;9,0;17,83;9,0
439;Portugal,+Aljustrel;202003;2020;03;1;17,0;8,0;17,48;8,13
440;Portugal,+Aljustrel;202004;2020;04;2;17,0;9,0;17,87;9,33
441;Portugal,+Aljustrel;202005;2020;05;2;25,0;13,0;25,0;13,58
442;Portugal,+Aljustrel;202006;2020;06;2;23,0;13,5;24,07;13,63
443;Portugal,+Aljustrel;202007;2020;07;3;34,0;17,0;33,26;17,26
444;Portugal,+Aljustrel;202008;2020;08;3;27,0;16,0;27,71;15,42
445;Portugal,+Aljustrel;202009;2020;09;3;26,5;16,0;28,6;15,63
446;Portugal,+Aljustrel;202010;2020;10;4;20,0;12,0;20,77;11,81
447;Portugal,+Aljustrel;202011;2020;11;4;18,0;11,0;18,2;11,27
448;Portugal,+Aljustrel;202012;2020;12;4;13,0;7,0;13,03;7,26
449;Portugal,+Aljustrel;202101;2021;01;1;12,0;4,0;12,32;5,35
450;Portugal,+Aljustrel;202102;2021;02;1;15,0;8,5;14,61;8,21
451;Portugal,+Aljustrel;202103;2021;03;1;18,0;7,0;18,55;7,94
452;Portugal,+Aljustrel;202104;2021;04;2;20,0;10,5;19,4;10,3
453;Portugal,+Aljustrel;202105;2021;05;2;22,0;11,0;22,06;10,61
454;Portugal,+Aljustrel;202106;2021;06;2;26,0;13,0;25,5;13,13
455;Portugal,+Aljustrel;202107;2021;07;3;28,0;15,0;28,06;15,16
456;Portugal,+Aljustrel;202108;2021;08;3;30,0;15,0;30,26;14,87
457;Portugal,+Aljustrel;202109;2021;09;3;29,0;15,0;27,87;15,17
458;Portugal,+Aljustrel;202110;2021;10;4;24,0;14,0;24,97;14,06
459;Portugal,+Aljustrel;202111;2021;11;4;18,0;9,0;18,55;8,55
460;Portugal,+Almada;202001;2020;01;1;16,0;10,0;15,39;10,32
461;Portugal,+Almada;202002;2020;02;1;18,0;12,0;18,41;12,03
462;Portugal,+Almada;202003;2020;03;1;17,0;11,0;17,23;10,71
463;Portugal,+Almada;202004;2020;04;2;18,0;13,0;18,07;12,33
464;Portugal,+Almada;202005;2020;05;2;24,0;16,0;23,68;16,58
465;Portugal,+Almada;202006;2020;06;2;23,0;17,0;23,4;16,9
466;Portugal,+Almada;202007;2020;07;3;28,0;19,0;28,42;19,45
467;Portugal,+Almada;202008;2020;08;3;26,0;18,0;25,97;18,32
468;Portugal,+Almada;202009;2020;09;3;24,0;19,0;25,43;18,93
469;Portugal,+Almada;202010;2020;10;4;21,0;16,0;21,48;15,39
470;Portugal,+Almada;202011;2020;11;4;19,0;14,0;19,23;13,8
471;Portugal,+Almada;202012;2020;12;4;15,0;11,0;15,26;11,19
472;Portugal,+Almada;202101;2021;01;1;14,0;9,0;13,74;8,58
473;Portugal,+Almada;202102;2021;02;1;16,0;11,5;15,82;11,04
474;Portugal,+Almada;202103;2021;03;1;17,0;10,0;18,13;10,87
475;Portugal,+Almada;202104;2021;04;2;19,0;13,5;19,27;13,33
476;Portugal,+Almada;202105;2021;05;2;22,0;14,0;21,84;14,23
477;Portugal,+Almada;202106;2021;06;2;24,0;16,0;23,8;16,4
478;Portugal,+Almada;202107;2021;07;3;26,0;17,0;25,94;17,52
479;Portugal,+Almada;202108;2021;08;3;27,0;18,0;27,19;18,06
480;Portugal,+Almada;202109;2021;09;3;27,0;18,0;26,97;18,17
481;Portugal,+Almada;202110;2021;10;4;25,0;17,0;24,58;16,81
482;Portugal,+Almada;202111;2021;11;4;19,0;13,0;19,64;12,36
483;Portugal,+Almeida;202001;2020;01;1;8,0;1,0;8,45;2,03
484;Portugal,+Almeida;202002;2020;02;1;13,0;5,0;13,24;4,93
485;Portugal,+Almeida;202003;2020;03;1;14,0;4,0;13,39;4,13
486;Portugal,+Almeida;202004;2020;04;2;14,0;6,5;14,03;5,9
487;Portugal,+Almeida;202005;2020;05;2;23,0;10,0;21,68;10,55
488;Portugal,+Almeida;202006;2020;06;2;21,5;10,0;22,8;10,83
489;Portugal,+Almeida;202007;2020;07;3;33,0;16,0;32,26;15,55
490;Portugal,+Almeida;202008;2020;08;3;29,0;13,0;28,23;13,03
491;Portugal,+Almeida;202009;2020;09;3;24,5;13,0;24,63;13,2
492;Portugal,+Almeida;202010;2020;10;4;16,0;8,0;16,1;7,52
493;Portugal,+Almeida;202011;2020;11;4;13,0;7,0;12,8;6,17
494;Portugal,+Almeida;202012;2020;12;4;8,0;2,0;7,45;1,68
495;Portugal,+Almeida;202101;2021;01;1;7,0;-1,0;6,81;-0,1
496;Portugal,+Almeida;202102;2021;02;1;10,0;4,0;9,79;3,39
497;Portugal,+Almeida;202103;2021;03;1;14,0;4,0;13,81;3,9
498;Portugal,+Almeida;202104;2021;04;2;15,5;6,5;15,27;5,87
499;Portugal,+Almeida;202105;2021;05;2;19,0;7,0;18,87;7,29
500;Portugal,+Almeida;202106;2021;06;2;25,0;11,5;23,8;11,63
501;Portugal,+Almeida;202107;2021;07;3;28,0;13,0;28,87;12,94
502;Portugal,+Almeida;202108;2021;08;3;31,0;13,0;30,87;14,0
503;Portugal,+Almeida;202109;2021;09;3;24,0;13,0;23,77;13,43
504;Portugal,+Almeida;202110;2021;10;4;21,0;10,0;19,97;10,03
505;Portugal,+Almeida;202111;2021;11;4;13,0;5,0;12,55;4,64
506;Portugal,+Almeirim;202001;2020;01;1;14,0;6,0;14,32;6,97
507;Portugal,+Almeirim;202002;2020;02;1;18,0;9,0;18,17;8,62
508;Portugal,+Almeirim;202003;2020;03;1;18,0;8,0;18,03;8,35
509;Portugal,+Almeirim;202004;2020;04;2;18,5;9,5;18,5;9,57
510;Portugal,+Almeirim;202005;2020;05;2;26,0;14,0;25,58;13,77
511;Portugal,+Almeirim;202006;2020;06;2;24,0;14,0;25,2;14,1
512;Portugal,+Almeirim;202007;2020;07;3;35,0;16,0;33,94;17,06
513;Portugal,+Almeirim;202008;2020;08;3;29,0;16,0;29,42;15,77
514;Portugal,+Almeirim;202009;2020;09;3;27,5;16,0;29,13;15,57
515;Portugal,+Almeirim;202010;2020;10;4;22,0;12,0;21,77;12,29
516;Portugal,+Almeirim;202011;2020;11;4;19,0;12,0;18,7;11,5
517;Portugal,+Almeirim;202012;2020;12;4;14,0;8,0;14,03;8,03
518;Portugal,+Almeirim;202101;2021;01;1;13,0;3,0;12,81;5,23
519;Portugal,+Almeirim;202102;2021;02;1;17,0;9,0;15,54;8,43
520;Portugal,+Almeirim;202103;2021;03;1;18,0;8,0;18,58;8,06
521;Portugal,+Almeirim;202104;2021;04;2;20,5;11,0;20,2;10,63
522;Portugal,+Almeirim;202105;2021;05;2;23,0;12,0;23,16;11,48
523;Portugal,+Almeirim;202106;2021;06;2;28,0;14,0;26,67;13,87
524;Portugal,+Almeirim;202107;2021;07;3;29,0;15,0;30,06;15,26
525;Portugal,+Almeirim;202108;2021;08;3;31,0;15,0;32,03;15,29
526;Portugal,+Almeirim;202109;2021;09;3;29,0;16,0;28,77;16,2
527;Portugal,+Almeirim;202110;2021;10;4;26,0;15,0;26,52;14,65
528;Portugal,+Almeirim;202111;2021;11;4;20,0;10,0;19,82;9,45
529;Portugal,+Almodovar;202001;2020;01;1;14,0;10,0;14,35;9,71
530;Portugal,+Almodovar;202002;2020;02;1;18,0;12,0;17,52;11,9
531;Portugal,+Almodovar;202003;2020;03;1;16,0;11,0;17,06;10,68
532;Portugal,+Almodovar;202004;2020;04;2;18,0;12,5;17,77;12,1
533;Portugal,+Almodovar;202005;2020;05;2;23,0;17,0;23,0;16,03
534;Portugal,+Almodovar;202006;2020;06;2;25,0;16,0;25,2;16,23
535;Portugal,+Almodovar;202007;2020;07;3;29,0;21,0;29,81;20,61
536;Portugal,+Almodovar;202008;2020;08;3;29,0;18,0;29,26;18,26
537;Portugal,+Almodovar;202009;2020;09;3;25,0;18,5;25,73;18,5
538;Portugal,+Almodovar;202010;2020;10;4;21,0;15,0;21,61;14,94
539;Portugal,+Almodovar;202011;2020;11;4;18,0;14,0;18,27;13,6
540;Portugal,+Almodovar;202012;2020;12;4;14,0;10,0;14,42;9,68
541;Portugal,+Almodovar;202101;2021;01;1;13,0;7,0;12,87;8,06
542;Portugal,+Almodovar;202102;2021;02;1;15,5;11,5;15,07;11,07
543;Portugal,+Almodovar;202103;2021;03;1;17,0;11,0;17,06;10,65
544;Portugal,+Almodovar;202104;2021;04;2;19,0;13,0;18,57;12,33
545;Portugal,+Almodovar;202105;2021;05;2;24,0;14,0;23,13;13,97
546;Portugal,+Almodovar;202106;2021;06;2;26,0;16,0;25,13;16,23
547;Portugal,+Almodovar;202107;2021;07;3;29,0;17,0;28,9;17,77
548;Portugal,+Almodovar;202108;2021;08;3;30,0;19,0;29,81;19,42
549;Portugal,+Almodovar;202109;2021;09;3;29,0;19,0;27,9;18,5
550;Portugal,+Almodovar;202110;2021;10;4;25,0;18,0;25,45;17,13
551;Portugal,+Almodovar;202111;2021;11;4;21,0;12,0;20,27;12,0
552;Portugal,+Alpiarca;202001;2020;01;1;14,0;6,0;14,32;6,97
553;Portugal,+Alpiarca;202002;2020;02;1;18,0;9,0;18,17;8,62
554;Portugal,+Alpiarca;202003;2020;03;1;18,0;8,0;18,03;8,35
555;Portugal,+Alpiarca;202004;2020;04;2;18,5;9,5;18,5;9,57
556;Portugal,+Alpiarca;202005;2020;05;2;26,0;14,0;25,58;13,77
557;Portugal,+Alpiarca;202006;2020;06;2;24,0;14,0;25,2;14,1
558;Portugal,+Alpiarca;202007;2020;07;3;35,0;16,0;33,94;17,06
559;Portugal,+Alpiarca;202008;2020;08;3;29,0;16,0;29,42;15,77
560;Portugal,+Alpiarca;202009;2020;09;3;27,5;16,0;29,13;15,57
561;Portugal,+Alpiarca;202010;2020;10;4;22,0;12,0;21,77;12,29
562;Portugal,+Alpiarca;202011;2020;11;4;19,0;12,0;18,7;11,5
563;Portugal,+Alpiarca;202012;2020;12;4;14,0;8,0;14,03;8,03
564;Portugal,+Alpiarca;202101;2021;01;1;13,0;3,0;12,81;5,23
565;Portugal,+Alpiarca;202102;2021;02;1;17,0;9,0;15,54;8,43
566;Portugal,+Alpiarca;202103;2021;03;1;18,0;8,0;18,58;8,06
567;Portugal,+Alpiarca;202104;2021;04;2;20,5;11,0;20,2;10,63
568;Portugal,+Alpiarca;202105;2021;05;2;23,0;12,0;23,16;11,48
569;Portugal,+Alpiarca;202106;2021;06;2;28,0;14,0;26,67;13,87
570;Portugal,+Alpiarca;202107;2021;07;3;29,0;15,0;30,06;15,26
571;Portugal,+Alpiarca;202108;2021;08;3;31,0;15,0;32,03;15,29
572;Portugal,+Alpiarca;202109;2021;09;3;29,0;16,0;28,77;16,2
573;Portugal,+Alpiarca;202110;2021;10;4;26,0;15,0;26,52;14,65
574;Portugal,+Alpiarca;202111;2021;11;4;20,0;10,0;19,82;9,45
575;Portugal,+Alter+do+Chao;202001;2020;01;1;11,0;5,0;10,58;5,45
576;Portugal,+Alter+do+Chao;202002;2020;02;1;15,0;8,0;15,24;8,1
577;Portugal,+Alter+do+Chao;202003;2020;03;1;15,0;8,0;15,16;7,55
578;Portugal,+Alter+do+Chao;202004;2020;04;2;16,0;9,0;16,37;8,93
579;Portugal,+Alter+do+Chao;202005;2020;05;2;26,0;15,0;24,29;14,52
580;Portugal,+Alter+do+Chao;202006;2020;06;2;25,5;14,0;26,9;14,4
581;Portugal,+Alter+do+Chao;202007;2020;07;3;36,0;22,0;35,74;20,94
582;Portugal,+Alter+do+Chao;202008;2020;08;3;32,0;17,0;31,42;17,06
583;Portugal,+Alter+do+Chao;202009;2020;09;3;27,0;16,5;28,2;17,0
584;Portugal,+Alter+do+Chao;202010;2020;10;4;20,0;12,0;19,68;11,74
585;Portugal,+Alter+do+Chao;202011;2020;11;4;16,0;11,0;15,93;10,8
586;Portugal,+Alter+do+Chao;202012;2020;12;4;11,0;6,0;10,58;5,65
587;Portugal,+Alter+do+Chao;202101;2021;01;1;10,0;3,0;9,29;3,39
588;Portugal,+Alter+do+Chao;202102;2021;02;1;12,5;7,0;12,11;6,46
589;Portugal,+Alter+do+Chao;202103;2021;03;1;15,0;7,0;15,81;7,13
590;Portugal,+Alter+do+Chao;202104;2021;04;2;17,5;10,0;17,57;9,93
591;Portugal,+Alter+do+Chao;202105;2021;05;2;23,0;11,0;22,42;11,58
592;Portugal,+Alter+do+Chao;202106;2021;06;2;28,5;15,5;27,63;15,23
593;Portugal,+Alter+do+Chao;202107;2021;07;3;32,0;15,0;31,77;16,61
594;Portugal,+Alter+do+Chao;202108;2021;08;3;33,0;18,0;33,29;18,03
595;Portugal,+Alter+do+Chao;202109;2021;09;3;27,0;16,0;26,83;16,83
596;Portugal,+Alter+do+Chao;202110;2021;10;4;25,0;15,0;24,1;14,97
597;Portugal,+Alter+do+Chao;202111;2021;11;4;16,0;9,0;16,45;8,64
598;Portugal,+Alto+Alentejo;202001;2020;01;1;11,0;4,0;10,94;4,0
599;Portugal,+Alto+Alentejo;202002;2020;02;1;14,0;7,0;14,59;6,86
600;Portugal,+Alto+Alentejo;202003;2020;03;1;16,0;6,0;15,58;5,77
601;Portugal,+Alto+Alentejo;202004;2020;04;2;17,0;8,0;17,27;7,63
602;Portugal,+Alto+Alentejo;202005;2020;05;2;26,0;13,0;24,81;13,0
603;Portugal,+Alto+Alentejo;202006;2020;06;2;24,0;13,0;24,07;13,23
604;Portugal,+Alto+Alentejo;202007;2020;07;3;35,0;20,0;34,23;19,16
605;Portugal,+Alto+Alentejo;202008;2020;08;3;30,0;16,0;28,58;15,84
606;Portugal,+Alto+Alentejo;202009;2020;09;3;27,0;15,0;27,2;14,97
607;Portugal,+Alto+Alentejo;202010;2020;10;4;17,0;9,0;17,16;9,16
608;Portugal,+Alto+Alentejo;202011;2020;11;4;15,0;8,0;15,1;8,33
609;Portugal,+Alto+Alentejo;202012;2020;12;4;9,0;3,0;9,32;3,48
610;Portugal,+Alto+Alentejo;202101;2021;01;1;10,0;1,0;9,55;2,48
611;Portugal,+Alto+Alentejo;202102;2021;02;1;12,0;6,0;11,5;4,86
612;Portugal,+Alto+Alentejo;202103;2021;03;1;16,0;6,0;16,9;6,16
613;Portugal,+Alto+Alentejo;202104;2021;04;2;19,0;8,0;18,13;7,93
614;Portugal,+Alto+Alentejo;202105;2021;05;2;21,0;9,0;20,65;9,52
615;Portugal,+Alto+Alentejo;202106;2021;06;2;26,5;14,5;25,23;14,07
616;Portugal,+Alto+Alentejo;202107;2021;07;3;29,0;16,0;28,71;15,61
617;Portugal,+Alto+Alentejo;202108;2021;08;3;31,0;16,0;31,03;15,81
618;Portugal,+Alto+Alentejo;202109;2021;09;3;25,0;14,0;25,8;14,07
619;Portugal,+Alto+Alentejo;202110;2021;10;4;21,0;12,0;20,97;11,45
620;Portugal,+Alto+Alentejo;202111;2021;11;4;14,0;6,0;14,82;5,82
621;Portugal,+Alto+Tamega;202001;2020;01;1;11,0;4,0;10,94;4,0
622;Portugal,+Alto+Tamega;202002;2020;02;1;14,0;7,0;14,59;6,86
623;Portugal,+Alto+Tamega;202003;2020;03;1;16,0;6,0;15,58;5,77
624;Portugal,+Alto+Tamega;202004;2020;04;2;17,0;8,0;17,27;7,63
625;Portugal,+Alto+Tamega;202005;2020;05;2;26,0;13,0;24,81;13,0
626;Portugal,+Alto+Tamega;202006;2020;06;2;24,0;13,0;24,07;13,23
627;Portugal,+Alto+Tamega;202007;2020;07;3;35,0;20,0;34,23;19,16
628;Portugal,+Alto+Tamega;202008;2020;08;3;30,0;16,0;28,58;15,84
629;Portugal,+Alto+Tamega;202009;2020;09;3;27,0;15,0;27,2;14,97
630;Portugal,+Alto+Tamega;202010;2020;10;4;17,0;9,0;17,16;9,16
631;Portugal,+Alto+Tamega;202011;2020;11;4;15,0;8,0;15,1;8,33
632;Portugal,+Alto+Tamega;202012;2020;12;4;9,0;3,0;9,32;3,48
633;Portugal,+Alto+Tamega;202101;2021;01;1;10,0;1,0;9,55;2,48
634;Portugal,+Alto+Tamega;202102;2021;02;1;12,0;6,0;11,5;4,86
635;Portugal,+Alto+Tamega;202103;2021;03;1;16,0;6,0;16,9;6,16
636;Portugal,+Alto+Tamega;202104;2021;04;2;19,0;8,0;18,13;7,93
637;Portugal,+Alto+Tamega;202105;2021;05;2;21,0;9,0;20,65;9,52
638;Portugal,+Alto+Tamega;202106;2021;06;2;26,5;14,5;25,23;14,07
639;Portugal,+Alto+Tamega;202107;2021;07;3;29,0;16,0;28,71;15,61
640;Portugal,+Alto+Tamega;202108;2021;08;3;31,0;16,0;31,03;15,81
641;Portugal,+Alto+Tamega;202109;2021;09;3;25,0;14,0;25,8;14,07
642;Portugal,+Alto+Tamega;202110;2021;10;4;21,0;12,0;20,97;11,45
643;Portugal,+Alto+Tamega;202111;2021;11;4;14,0;6,0;14,82;5,82
644;Portugal,+Alvaiazere;202001;2020;01;1;14,0;6,0;14,58;6,84
645;Portugal,+Alvaiazere;202002;2020;02;1;18,0;8,0;18,24;8,52
646;Portugal,+Alvaiazere;202003;2020;03;1;18,0;7,0;17,68;7,42
647;Portugal,+Alvaiazere;202004;2020;04;2;18,0;9,0;18,03;8,93
648;Portugal,+Alvaiazere;202005;2020;05;2;25,0;12,0;24,84;12,94
649;Portugal,+Alvaiazere;202006;2020;06;2;23,0;12,5;23,37;13,0
650;Portugal,+Alvaiazere;202007;2020;07;3;31,0;16,0;31,58;16,19
651;Portugal,+Alvaiazere;202008;2020;08;3;26,0;15,0;26,68;14,77
652;Portugal,+Alvaiazere;202009;2020;09;3;26,0;15,5;28,27;14,93
653;Portugal,+Alvaiazere;202010;2020;10;4;21,0;11,0;21,1;11,42
654;Portugal,+Alvaiazere;202011;2020;11;4;19,0;11,0;19,0;10,77
655;Portugal,+Alvaiazere;202012;2020;12;4;13,0;7,0;13,61;6,48
656;Portugal,+Alvaiazere;202101;2021;01;1;13,0;4,0;12,77;4,87
657;Portugal,+Alvaiazere;202102;2021;02;1;16,0;8,0;15,21;7,82
658;Portugal,+Alvaiazere;202103;2021;03;1;18,0;7,0;18,81;7,06
659;Portugal,+Alvaiazere;202104;2021;04;2;20,0;10,0;19,83;9,93
660;Portugal,+Alvaiazere;202105;2021;05;2;22,0;10,0;21,42;9,94
661;Portugal,+Alvaiazere;202106;2021;06;2;25,5;13,0;24,63;12,9
662;Portugal,+Alvaiazere;202107;2021;07;3;26,0;14,0;27,03;14,61
663;Portugal,+Alvaiazere;202108;2021;08;3;28,0;14,0;28,9;13,9
664;Portugal,+Alvaiazere;202109;2021;09;3;27,5;14,0;27,33;14,23
665;Portugal,+Alvaiazere;202110;2021;10;4;24,0;13,0;24,58;13,13
666;Portugal,+Alvaiazere;202111;2021;11;4;18,0;8,0;18,91;7,82
667;Portugal,+Alvito;202001;2020;01;1;14,0;6,0;14,58;6,84
668;Portugal,+Alvito;202002;2020;02;1;18,0;8,0;18,24;8,52
